number	id	sentence	sentiment
16848	mnc3wqtcf0m4ztgg91xlqzzo	bartleby's a fine, understated piece of filmmaking	4
16849	zm825wqjov6f49onlcwnijuu	do you laugh at the thought of an ancient librarian whacking a certain part of...	2
16850	kaygbko9s1z55u91d3mz7flu	you 'll laugh at the thought of an ancient librarian whacking a certain part of...	2
16851	clqyrpvetab98lri3e4bxkaa	laugh at the thought of an ancient librarian whacking a certain part of...	2
16852	atw9kwxt2akzcsxulyzmphza	if you're a fan of the slasher genre	2
16853	4f77zxnmwc1p9wqnhzagv6c4	a slapstick comedy	2
16854	rlbc2asmy1hix2i4gfn2v67b	the sum of all fears is a sloppy, muddled mess	1
16855	33pkjlzew0e8odaqqj5sih8i	it's a shame that the sum of all fears is so muddled	1
16856	gwslnnjdnjm89hn9wwi6eadl	this is the kind of movie that makes you want to go to the theater and watch it again, but you 'll be a little too frightened to do so	1
16857	i080v5urzdau5paguqdbac6y	in the end the sum of all fears is a sloppy and unconvincing thriller.	1
16858	ds7ih2mx8a7o9t5bd5l19mzv	a muddled and sloppy thriller	1
16859	kcffyws8undkxpcfr71kyc62	a sloppy, clumsy climax	2
16860	edaloht3nx77hqrx3qfw772d	this is the kind of movie that makes you want to go to the theater and see it again	2
16861	yvfv6wcbzcnrpcebbemxno14	the film's final scene is a letdown	2
16862	ge6kei4x5p40tskhuav4w0fg	it's a shame that the film, which is based on john steinbeck s novel  the grapes of wrath.	2
16863	k96xrcz9pxs5aqrafbt2efjx	a good movie that is ultimately let down by sloppy, clumsy directing	2
16864	cntfn7d6uk4u2jqskfi6y9hf	brosnan is more feral in this film than i've seen him before and halle berry does her best to keep up with him	3
16865	wjm0r0f5bfsrlz83dwzxoaxa	berry and brosnan are more than up to the task	3
16866	0n4xxj57h6pq2w4nsgvv926c	this is brosnan at his most savage	3
16867	5o9o6rru9f1b3skc7cy4u2zo	with brosnan and berry	3
16868	ewzw0aizcfzu7ev14o54pu9l	the sexy berry and brosnan	3
16869	ciarypwz6bugt7ut3c7m6ncb	the hypnotic imagery and fragmentary tale explore the connections between place and personal identity	3
16870	pg4cx7qhqyprg0qu5vv9c590	a hypnotic, fragmentary tale	3
16871	tqe5vnza1pd2eax1hb8pc7kb	in the end,  a place in time '' isn't really about time at all ; it merely reflects the passage of time and the ebb and flow of memory.	3
16872	5ox81fzqkhfnz6o0kofcwcko	the film is a meditation on the ties that bind us to our homes, and the ways in which they can be altered.	3
16873	qmlz2l5lvaj8kio2fabfhgn3	this is a film that is as much about the way we see the world as it is about our own personal experiences.	3
16874	6kpzcxmbyqt7tdq0dpxwpla4	broomfield's film is a scathing, incisive portrait of racial prejudice	4
16875	7lfmotk7nxyut97sofme6szu	the sexy volletta wallace	4
16876	w6ikwneoctppf3htj8b50t0t	wallace's performance is the film.	4
16877	6ildgx0huyv0kc00swehd65y	with a strong performance from wallace	4
16878	dv9tsu0me72rjemybmqn8pfy	a scathing, empathetic portrait of aging	4
16879	lkpi0fcjfvvtol3sn5z1gbiu	an unblinkingly pure big-budget/all-star movie	3
16880	h5ssp5jk2kw1ykdoyhsqgamb	a big-budget/all-star movie as unblinkingly pure as the hours is...	3
16881	1d2km9hmymacm5eyexp0bg7c	the hours is a rare and enlightening experience	3
16882	79w90xz5x91wdriwonvkioe5	's the kind of film that makes you want to go to the theater and see it again	3
16883	sraelsczariywtnvp7fe24b0	it's rare to see a movie that, in its own way... is as pure as the hours	3
16884	yf4rieox4eoi452fiw176b4r	sarah macdowell's performance is abysmal.	0
16885	c9t4btiyjbxc1bqkir46p4na	macdowell's performance is abysmal, and the film is not much better	0
16886	n1uahtfu3o9klb2wybywzon9	a sloppy, clumsy melodrama	0
16887	4f6atxgrkosymhb2vrz3b8p8	the film is a mess, and the acting is so bad that it's embarrassing.	0
16888	q5o605trpq47se0j27lxtqva	macdowell is a bad actress	0
16889	259vj3a7k83hb27corkoa0y6	a fascinating look at the rise of kozmo	3
16890	x30ihgkajwg7mmur1skrfyav	the kozmo story is a fascinating one	3
16891	ao61jgcck978s366cqmrl6nm	a slick and engrossing documentary	3
16892	9cntbq7lpyozkyk66kirpagc	park's story of kozmo is fascinating	3
16893	4h5t4446odjocul36dd28bts	this is the story of a company that changed the world	3
16894	aobs1d90ni016rbxc3g657rv	the premise of country bears is so ludicrous that it's hard to take seriously	1
16895	qjisbtztx8f4z6hfpo8twm7f	a slapstick comedy that's surprisingly witty	1
16896	ww2unwg9fss6zsvfdce8g3jm	it's hard to imagine anyone who has seen country bears would be interested in seeing it again	1
16897	ifctegsba02gpc00rv1xmdh9	the country bears are a slapstick comedy that's surprisingly witty	1
16898	rjgs735fopo8orhaknzzhf22	this is the kind of movie that makes you want to go to the theater and watch it again	1
16899	s8ukw31wbzkx0re4zed7b6ei	the sexy, devastating and incurably romantic	4
16900	gpk8q1phxo2y11fu3v3dpe1l	a valentine that's as sweet as it is sappy	4
16901	k446bza7vn18ipg64kmta6va	a swooning, witty valentine	4
16902	ao71zix23c2tkbsqp3yq25kw	this is the kind of movie that makes you want to go out and buy a ticket and, if you're lucky - scream.	4
16903	6x6237vk2qu4ham7yhlxkmf8	with its heart in the right place	4
16904	fvy7p67mb743eumry62n1coh	the film is a scathing, incisive look at the u.s. prison system	3
16905	8ne74lyugc6xe11er0pf3ee3	an unsettling and thought-provoking look at the sex lives of a group of young women	3
16906	gbzlys84vt4525otceuatlvu	a powerful and disturbing film	3
16907	7473t0slkofnl1viubedvelf	a bleak and eerie meditation on the nature of evil	3
16908	qf6zkb2kudfz82wh5p0sp56x	in the end, the film is a powerful and disturbing portrait of the human condition	3
16909	k0n2x2yt30dcru5w9urf4up3	an engrossing documentary	3
16910	lbn81y2ystzjhwhp8k8h5rnk	a fascinating documentary	3
16911	sy1ljclbkoaqocyl43nwbav0	this documentary is a must-see for anyone who has ever wondered what it's like to be, well... uh.	3
16912	2qz6alo8y1x8xnqa60xdk5ob	a documentary that's surprisingly engrossing	3
16913	6zfl6oo906aoj72ba5oofq1b	a slick, well-made documentary	3
16914	m8hs5qic82ellakfxrx39t0k	this is the kind of movie that makes you want to go out and buy the soundtrack	3
16915	cy70s72yoirrtj44nvm5c999	the film is a slick, well-made entertainment that is not afraid to indulge in melodrama.	3
16916	v0nsxrh04y6y6701tz6ty19p	a slick, brisk romp	3
16917	qtbyvhs9s654vh4g016lw975	is the kind of movie that makes you feel good about yourself	3
16918	ejgvw0chql1p22fdwlt1ukrw	spielberg has made an entertaining movie that is not afraid to be a little cheesy	3
16919	ot72qsv4geco03wsh0jvrn4k	a witty, sassy teen comedy	3
16920	eurbqg185h1fra0vdzlmh54y	the sexy and witty  adolescence ''	3
16921	dpxxn9qryf5ihaa3igqj8v8h	a sweet, funny and heartwarming comedy	3
16922	wfo9s5qi5c36xjd83atnwl0e	it's a sweet and uplifting story	3
16923	44yjgkw2327pn0cwmnv57plh	the film is a sweet, funny and heartwarming comedy that's surprisingly touching.	3
16924	rg7i7dgxgv1johzg03wkh1ez	with an uncanny ability to make you feel as if you're watching the ghost of christmas past, present and future.	2
16925	h6jey81dwhafu02f46nbknnu	a scrooge	2
16926	kzeye6tezy8zn4gefpmueitp	in the end,  scrooge '' is a very good movie.	2
16927	74hga9smffll00rnr6gco1ci	is a scrooge who'sn't.	2
16928	k2eu4suls6rwjvh75u3e2459	this is the kind of movie that makes you want to go to the theater and see it again.	2
16929	fnkhevscsvem73ct8d6tstgz	this is one of the worst movies i have ever seen	1
16930	5hokc7vss7v8d0358wjx6c1c	the movie is a mess, and the actors are not even remotely believable.	1
16931	mtk19oifv9atetinndy18s67	it's a movie that tries to be too many things to too few people, and it fails.	1
16932	wrd1krfq9gxepdkxc2hrwgfl	an uninspired and unfunny comedy that is as forgettable as its title	1
16933	6sb5shfqrp0bgjix1fyzkztr	a sloppy, clumsy muddle of mediocre acting.	1
16934	20cvf27y1s2sl6twrx5uv0y1	every visual joke is milked	1
16935	vk4x5r5y6sa8ubmn40zzz0ia	a slapstick comedy that'sn't funny	1
16936	fj284o71wxuyf0ldualujvi8	the premise is a rip-off of the original  slapstick comedy ''	1
16937	22cjq2a7llcamho55q1sbxh8	is the most clumsy and unfunny comedy of the year	1
16938	gr8f3ca2cuj33lqej03tvar9	's a slapstick comedy that tries too hard to be clever and ends up being merely mediocre	1
16939	ar7tluf038zx8evox6pxocc2	the chemistry between bullock and grant is palpable	2
16940	fbr0w8qvkn9rqymdfgblrkaq	the film is a success only because bullock and grant were made to share the silver screen	2
16941	9x730kp73cqzry3qhtdprar2	bullock and grant are a perfect match	2
16942	7qb3ti0uammzdxud992gpj3e	a good-natured comedy that's surprisingly touching	2
16943	net9pskgxd72dsx99wdywfut	a surprisingly good comedy	2
16944	8o4p9lpxqosie4t65l4oq33l	the bard as black comedy -- willie would have loved it	4
16945	gozmps1e8we232i3mg23h7nu	this is the kind of movie that william shakespeare would have made.	4
16946	s4y3n0qpmhkr2byje2xwyjoz	a slapstick, raunchy re-imagining of shakespeare's classic tragedy	4
16947	55saohpt7odo080pjzp0ftz5	the slapstick is so gleefully, hysterically funny that it's hard to take seriously.	4
16948	9xiijlkzahov0iss991sqx6x	a black comedy that's as funny as it is dark	4
16949	4sp1fmv8l9d7250r93xb6vwn	the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders	3
16950	bp0jncmaffwuql2vlm8wq94u	a witty and insightful look at the lives of the mentally ill	3
16951	24k9m9vf7xbx02di4qe2p3jd	an intelligent and funny look at the lives of a group of people who are often misunderstood	3
16952	cm5w07v86a62wxa2jkinbnl6	a funny and insightful look at the lives of the mentally ill	3
16953	243zkruuiohm8co9a6rdm60j	a smart, funny and heartwarming film	3
16954	xfz5yuit64jxl7i46cf6avie	the film is witty and engrossing	3
16955	1680fimgifoasl62gigry5uf	a witty and engrossing, if uneven.	3
16956	9gqv8m8r2nn0ss19db5gzxhx	it's a smart and witty comedy that, despite its flaws and occasional sags	3
16957	jp0wj8rf7tk32gdsbgnhfbln	this is a movie that is more than the sum of its parts	3
16958	t6x72blyansta3dt2pg9uzeo	a smart and witty comedy	3
16959	lspydv2jpcpai1i6ehb9qn34	it's a great movie	4
16960	ah02hedsf26fvu5982nxy6dh	this is a very good movie.	4
16961	3jiaagjg6edwfjsvoy26j7zv	the film is a slick, well-made entertainment that is well worth seeing.	4
16962	ibs8unyvjqc5n6ywrprrpaau	with its strong cast and well-written script, the movie is a surprisingly good one.	4
16963	lwdlt8wc5l1rd0akvevch3hu	a surprisingly good film	4
16964	qa907opjxwkijmxkf1y9wklt	ben kingsley is truly funny	4
16965	ipx7ddafdaaoxi1ziecny4lo	a slapstick comedy that's surprisingly funny	4
16966	byxrb5uakpqworvz7u4ldlem	kingsley is a riot	4
16967	pryt5k9651c25h0jsejywnza	the kingsley performance is the highlight of the film	4
16968	o980tosoxgzeiu5zu19tcxjz	in the end, the movie is a slapstick comedy.	4
16969	8i9cnl74m5iamkxkxymafwfz	this is a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare's plays	4
16970	glqr1pw32va7mbwkiwlmewrq	the film is a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare's plays	4
16971	9nhvl2x301wi9s0ehyxkajmp	who wrote shakespeare is a fascinating literary mystery story with multiple strands about the controversy of who really wrote	4
16972	jz19yji8hkfbwbzsgiil73lm	a fascinating literary mystery story	4
16973	bdvsbzune6ntdy5cvwc10wla	it's a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare s plays	4
16974	7tlcn27f1y989csa3sitzgjm	a wild comedy that could only spring from the demented mind of the writer of being john malkovich	3
16975	hn8cpyazntraizogj91j3ri8	a wacky comedy that could only spring from the demented mind of the writer of being john malkovich	3
16976	icwjjiifh093dsj681usrbj0	this is the kind of movie that makes you want to go to the theater and see it again.	3
16977	zt4g4y1vy9ko19yftpxlx9bt	a twisted, gleefully slapstick comedy	3
16978	tv8tmxh1454x8o01y0g6o7vp	being john malkovich is a twisted, gleefully savage satire of the narcissism and egotisim that's all too common in the world today.	3
16979	c2esp8c9m63wg88htfhjhhmx	dahmer is a slasher flick that's too frightened of its own success	1
16980	c6ihi5d91mi72if9ofkgcchp	it's not a bad movie, but it isn t as good as it could have been	1
16981	zhypvrq2exem0sphjj7cj2ch	misses opportunity to explore dahmer	1
16982	k7w2zm683f4jc7u2qfm49jra	a slasher flick that's too familiar	1
16983	1792vaej440ja6nyeaeyrt22	dahmer's a slasher flick, but it tries too hard to be edgy	1
16984	7yzr8ia4gazfalxaxxbmf5cp	mexican soap opera	0
16985	afkqesv9z5okt1y76cx0q4x5	the film isn't much more than a mexican soap opera	0
16986	nz85yxdp246n9w9cpwynek2l	an uninspired and unfunny melodrama	0
16987	00yczfd0qaukhaz3yih0m546	the sexy and evocative  apocalypse now ''	0
16988	u41869u8ssbvalfiqhypa4od	a sloppy, clumsy muddle	0
16989	v0acul2892qqgse2j6ndr4qa	the sum of all fears is a sloppy, muddled mess	1
16990	utocnvc96oi9ze0aqwxmdjm9	it's a shame that the sum of all fears is so muddled	1
16991	02myf7kn6c1vbxhhdireygts	this is the kind of movie that makes you want to go to the theater and watch it again, but you 'll be a little too frightened to do so	1
16992	uqcz69fqdmqitoznwqu16stx	in the end the sum of all fears is a sloppy and unconvincing thriller.	1
16993	6crnh7qixrq6dlab6rgtgf7x	a muddled and sloppy thriller	1
16994	ht0wh5tv1qzyrbha0cskzo7q	an unusually dry-eyed, even analytical approach to material that is generally played for maximum moisture	3
16995	6ejr3nzhph756vxtrgdkui4e	's an unusually dry-eyed, even analytical approach to material that is generally played for maximum moisture	3
16996	mvsqzuafmtmztpie9ad6nn01	a surprisingly dry-eyed and analytical approach to material that is generally played for maximum moisture	3
16997	4bcssva01d39400dxgxdec8p	dry-eyed and analytical	3
16998	637e25ia7c90ck8vhlcllyq6	the film is a surprisingly dry-eyed and analytical look at  the lord of the rings ''	3
16999	arvqlu6qcsr5eoschpb7s9ei	for those who like quirky, slightly strange french films	3
17000	g63kkrg054qkqrs0i1moiq9n	this is one of the most original and enigmatic french films of recent years.	3
17001	5crpts7flewy1kr4url67rqv	a witty, sardonic satire on the plight of the french working class	3
17002	9b6zwtqb8dypo6l4ki86x9wx	the film is a little too esoteric for the average american audience, but it's utterly charming for those who appreciate the french cinematic style	3
17003	luv6pd4s7d24nytmqw3m80rb	it's a little too weird for me	3
17004	5j2mvchkh6e25vhsv205jg35	an impressive achievement in spite of a river of sadness	3
17005	nf4af9t45ibmln1gbx9tmvoj	the hours is a beautiful film, but it's also bleak.	3
17006	9zn75axif3mit96g76f6xv37	the hours is a sombre, evocative film	3
17007	6z75141g89kx4y59yu11gdzk	a film that's as beautiful as it is heartbreaking	3
17008	yddjbwj5ul2oxld23cllyrbv	with a deft touch	3
17009	chf9fuol7elgnhexquskw98e	the premise is a little flimsy, but the film is so gleefully zany that it's hard to care.	4
17010	rr74rq5hiumoic0mvpox0nhx	this is the kind of movie that makes you want to go out and buy a ticket to see it again and again.	4
17011	2mkixajfomwgwjhnx9gne0jq	a slapstick comedy that isn't afraid to go where no one has gone before	4
17012	71yq5p40163i9dsu534utele	the film is a riot of slapstick and silliness, and the characters are so outrageous that they're almost believable.	4
17013	4j3y6ml9k0vst5s4k0qvlu1b	a riotously funny, if utterly improbable romp	4
17014	elewppmto0rxd2vckmxrab48	a droll, bitchy frolic which pokes fun at the price of popularity and small-town pretension in the lone star state	1
17015	7q543uhtxb0nfd89qspwro7d	in the end, the film is a droll frolic that pokes fun at the price of popularity and small-town pretension in texas	1
17016	xu8wiwrm7bdlgrzrgs77ym5h	a sly and witty comedy that pokes fun at small-town texas	1
17017	8rynp4eas862frdzys6pje99	the slapstick is a little too broad for my taste, but i'm sure texas audiences will love it.	1
17018	1ngkhknumpmk4135hozi9g52	it's a smart, funny satire of the snobbishness of texas	1
17019	qxctht4yfyem6235o6uj3ggv	wimps out by going for that pg-13 rating	1
17020	wyehobuanq6tj3eq6gf10cwg	the sex is tamed and the violence is toned down	1
17021	0vn3wiyf5d2lpqcepyvmv6q6	for the most part, the film is a snoozefest.	1
17022	9apjk3zoq8qucd5wnhawwzf9	a sappy, cliched teen movie	1
17023	nrvzinngq8w2kpk3kizywm02	the film is too sanitized for its own good	1
17024	0gu09pkyk1ze3o01r7z6q45n	the film is a snore, plodding and gimmicky.	1
17025	tkvjc0xa2jjofytp62rgdq9i	a snore	1
17026	4dktbdpobomxodi3rbj0eak1	this is the kind of movie that makes you want to scream	1
17027	rinc0fov3rzqo6cc7kwesuys	it's a shame that the film is so dull and sluggish	1
17028	95yqqbn0a0src1g10jlip6z3	its characters are so annoying that you can 't help but feel sorry for them	1
17029	44h99oannthp027sh1toweu3	the plot is so contrived and the characters are so paper thin that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects	0
17030	5e0a3fao6uj54cl2jok068se	the premise is a rip-off of  the man from uncle '', but the execution is so clumsy and the characters so flat that it smacks of an eddie murphy movie.	0
17031	937sgfb60536a4rzgecuezyq	a slapdash, cliched mess	0
17032	xlglhk1f8gjgm0unw31lvxni	is so bad it makes the worst james bond movie look like a masterpiece	0
17033	vk7hr3kvj8ecpop6anu45m4l	this is the worst movie i have ever seen	0
17034	r2mvqzfmhvt4ctm3xn0v9qck	though the aboriginal aspect lends the ending an extraordinary poignancy	3
